Region,District,Subcounty,Service outlet,Tracker HF ID,KP Tracker /HIBRID Mechanism name,DATIM ID,DATIM Subcounty ID,DATIM Subcounty Name,DHIS2 ID,DHIS2 District,DHIS2 Subcounty,DHIS2 HF Name,COP  Mechanism name,COP  Mechanism ID,COP US Agency,Period,"HIV_Prev_Numerator: 
Overall Total","HIV_Prev.1_ 10-14 Years, Female","HIV_Prev.2_ 10-14 Years, Male","HIV_Prev.3_ (15 - 19) Years, Female","HIV_Prev.4_ (15 - 19) Years, Male","HIV_Prev.5_ 20-24 Years, Female","HIV_Prev.6_ 20-24 Years, Male","HIV_Prev.7_ 25-29 Years, Female","HIV_Prev.8_ 25-29 Years, Male","HIV_Prev.9_ 30-34 Years, Female","HIV_Prev.10_ 30-34 Years, Male","HIV_Prev.11_ (35 - 39) Years, Female","HIV_Prev.12_ (35 - 39) Years, Male","HIV_Prev.13_ 40-44 Years, Female","HIV_Prev.14_ 40-44 Years, Male","HIV_Prev.15_45-49 Yrears, Female","HIV_Prev.16_45-49 Yrears, Male","HIV_Prev.17_ 50+ Years, Female","HIV_Prev.18_ 50+ Years, Male",HIV_Prev.19_PP_PREV HTS services: Overall Total,HIV_Prev.20_Known HIV Positive,HIV_Prev.21_Newly tested and/or referred for testing,HIV_Prev.22_Declined testing and/or referral,HIV_Prev.23_Test not required based on risk assessment,PP_PREV_Displaced Persons,PP_PREV.1_Clients of  Sex Workers,PP_PREV.2_Military and other Uniform Services,PP_PREV.3_Mobile Populations,PP_PREV.4_Fishing communities,PP_PREV.5_Non-injecting drug users,PP_PREV.6_Any Other Priority Population,PP_PREV2_Adolescents (10-24),PP_PREV3_Displaced Persons,PP_PREV4_Discordant Couples,PP_PREV5_Clients of  Sex Workers,PP_PREV6_Military and other Uniform Services,PP_PREV7_Mobile Populations,PP_PREV8_Truck Drivers,PP_PREV9_Fishing communities,PP_PREV10_Non-injecting drug users,PP_PREV11_Any Other Priority Population,HIV_test_Adolescents (10-24),HIV_test.1_Displaced Persons,HIV_test.2_Discordant Couples,HIV_test.3_Clients of  Sex Workers,HIV_test.4_Military and other Uniform Services,HIV_test.5_Mobile Populations,HIV_test.6_Truck Drivers,HIV_test.7_Fishing communities,HIV_test.8_Non-injecting drug users,HIV_test.9_Any Other Priority Population,HIV_pos_test_Adolescents (10-24),HIV_pos_test.1_Displaced Persons,HIV_pos_test.2_Discordant Couples,HIV_pos_test.3_Clients of  Sex Workers,HIV_pos_test.4_Military and other Uniform Services,HIV_pos_test.5_Mobile Populations,HIV_pos_test.6_Truck Drivers,HIV_pos_test.7_Fishing communities,HIV_pos_test.8_Non-injecting drug users,HIV_pos_test.9_Any Other Priority Population,New_ART_Adolescents (10-24),New_ART.1_Displaced Persons,New_ART.2_Discordant Couples,New_ART.3_Clients of  Sex Workers,New_ART.4_Military and other Uniform Services,New_ART.5_Mobile Populations,New_ART.6_Truck Drivers,New_ART.7_Fishing communities,New_ART.8_Non-injecting drug users,New_ART.9_Any Other Priority Population,PP_ART_Adolescents (10-24),PP_ART.1_Displaced Persons,PP_ART.2_Discordant Couples,PP_ART.3_Clients of  Sex Workers,PP_ART.4_Military and other Uniform Services,PP_ART.5_Mobile Populations,PP_ART.6_Truck Drivers,PP_ART.7_Fishing communities,PP_ART.8_Non-injecting drug users,PP_ART.9_Any Other Priority Population,VL eligible_Adolescents (10-24),VL eligible.1_Displaced Persons,VL eligible.2_Discordant Couples,VL eligible.3_Clients of  Sex Workers,VL eligible.4_Military and other Uniform Services,VL eligible.5_Mobile Populations,VL eligible.6_Truck Drivers,VL eligible.7_Fishing communities,VL eligible.8_Non-injecting drug users,VL eligible.9_Any Other Priority Population,VL_lab_doc_Adolescents (10-24),VL_lab_doc.1_Displaced Persons,VL_lab_doc.2_Discordant Couples,VL_lab_doc.3_Clients of  Sex Workers,VL_lab_doc.4_Military and other Uniform Services,VL_lab_doc.5_Mobile Populations,VL_lab_doc.6_Truck Drivers,VL_lab_doc.7_Fishing communities,VL_lab_doc.8_Non-injecting drug users,VL_lab_doc.9_Any Other Priority Population,VL_supp_Adolescents (10-24),VL_supp.1_Displaced Persons,VL_supp.2_Discordant Couples,VL_supp.3_Clients of  Sex Workers,VL_supp.4_Military and other Uniform Services,VL_supp.5_Mobile Populations,VL_supp.6_Truck Drivers,VL_supp.7_Fishing communities,VL_supp.8_Non-injecting drug users,VL_supp.9_Any Other Priority Population,summary_PP_PREV,summary.1_HTS_TST,summary.2_Known HIV Positive,summary.3_Newly tested and/or referred for testing,summary.4_Declined testing and/or referral,summary.5_Test not required based on risk assessment,summary.6_HTS_TST (Newly tested),summary.7_HTS_TST_POS,summary.8_TX_NEW,summary.9_TX_CURR,summary.10_VL eligible,summary.11_VL tested,summary.12_VL suppressed,summary.13_nan,PP_PREV2,subcounty_PP_PREV_total,pp_known_pos_subcounty,pct_pp_prev_pop_subcounty,pct_pp_pos_pop_subcounty,usaid,cdc,dod,subcounty_pop_adjusted
North Central,Kayunga District,Nazigo Subcounty,Nazigo HC III,Y7AAzZu1IrM,0,VocsB3HWHnT,UdlPll1ewY8,Nazigo Subcounty,Y7AAzZu1IrM,Kayunga District,Nazigo Town Council,Nazigo HC III,WALTER REED_MUWRP,160699,DOD,FY2024Q4,142,0,0,0,79,7,14,6,10,3,9,1,4,1,4,0,2,0,2,0,4,138,0,0,0,25,0,18,0,0,99,83,0,16,25,0,13,5,0,0,0,83,0,16,21,0,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,142,142,4.0,138,0,0,138,1,1,3,4,4,4,True,142,142,4,1.0,1.0,0,0,1,88019.68000000001
Ankole,Rwampara District,Ndeija Subcounty,Ndeija HC III,w710lzfn4pu,0,QCLDkNaVRre,aGR7h31lV50,Ndeija Subcounty,w710lzfn4pu,Rwampara District,Buteraniro-Nyeihanga Town Council,Ndeija HC III,TASO_Ankole Acholi Region,81998,USAID,FY2024Q4,76,0,1,12,3,33,1,1,14,0,7,0,1,0,0,0,3,0,0,0,0,81,0,0,0,76,1,1,0,0,3,0,0,0,76,1,1,0,0,0,3,0,0,0,76,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,81,0.0,81,0,0,81,0,0,0,0,0,0,False,81,81,0,1.0,,1,0,0,
South Central,Wakiso District,Ndejje Division,Ndejje HC IV,aNt5WiVHx4G,0,zLGzeVFngQS,mWR2QtvvKwe,Ndejje Division,aNt5WiVHx4G,Wakiso District,Ndejje Division,Ndejje HC IV,IDI_Masaka Wakiso Region,87029,CDC,FY2024Q4,"1,500",2,0,48,521,187,153,16,221,9,155,3,88,0,75,0,13,2,7,0,298,1212,0,0,0,781,2,16,3,0,693,670,0,17,781,2,3,13,3,0,6,427,0,1,774,0,0,0,0,0,4,8,0,0,7,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,197,0,11,13,2,3,10,2,0,1,104,0,9,3,0,2,5,2,0,0,104,0,9,3,0,0,5,2,0,0,100,0,9,3,0,0,5,2,0,0,"1,500","1,510",298.0,"1,212",0,0,"1,206",15,15,239,125,123,119,False,1495,7657,2129,0.1952461799660441,0.1399718177548144,0,1,0,192591.46
Kigezi,Kabale District,Southern Division (Kabale MC),Ndorwa Prisons HC II,D5TwGK0bcWc,0,sHzbINIg8hs,Xf6kqqDx0gE,Southern Division,D5TwGK0bcWc,Kabale District,Southern Division,Ndorwa Prisons HC II,UPS,84974,CDC,FY2024Q4,11,1,0,0,1,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,2,2,0,0,0,9,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0.0,5,0,0,5,0,0,0,0,0,0,True,11,1138,35,0.0096660808435852,0.0,0,1,0,
Kigezi,Kabale District,Southern Division (Kabale MC),Ndorwa Women Prison HC II,tEnrf2CcZNX,0,jLTA0e5q82u,Xf6kqqDx0gE,Southern Division,tEnrf2CcZNX,Kabale District,Southern Division,Ndorwa Women Prison HC II,UPS,84974,CDC,FY2024Q4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,2,0,0,2,0,0,0,0,0,0,True,2,1138,35,0.0017574692442882,0.0,0,1,0,
West Nile,Nebbi District,Central Division (Nebbi MC),Nebbi Hospital,iEdI13kUo0h,0,fC1DLeXtTLo,CbU5gF5CDIR,Central Division (Nebbi MC),iEdI13kUo0h,Nebbi District,Central Division (Nebbi MC),Nebbi Hospital,IDI_West Nile Region,84981,CDC,FY2024Q4,"1,227",0,0,71,30,233,13,29,264,22,175,30,114,16,75,18,51,17,69,0,24,1205,0,51,0,50,229,618,8,12,311,13,0,206,50,229,586,32,8,12,92,12,0,190,50,227,586,32,7,12,90,0,0,11,0,0,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,19,0,1,2,0,1,0,2,1,0,15,0,1,1,0,1,0,2,1,0,15,0,1,1,0,1,0,2,1,0,14,0,1,1,0,1,0,2,"1,227","1,280",24.0,"1,205",0,51,"1,206",14,14,25,21,21,20,False,1228,1228,24,1.0,1.0,0,1,0,5775.21
Acholi,Kitgum District,Pandwong Division,New Life HC III,v6eIpzse4SO,0,Jc7DIal36lk,zP3EYt2t2hG,Pandwong division,v6eIpzse4SO,Kitgum District,Pandwong Division,New Life HC III,UPMB_LSD,81995,USAID,FY2024Q4,39,0,0,5,1,6,0,1,7,2,4,1,5,1,5,0,0,1,0,0,0,38,0,0,0,3,1,11,0,22,2,0,0,0,3,1,9,2,0,22,2,0,0,0,3,1,9,2,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,0.0,38,0,0,39,0,0,0,0,0,0,True,39,39,0,1.0,,1,0,0,19284.69
Lango,Oyam District,Ngai Subcounty,Ngai HC III,cyWgf6Xmo8Z,0,V4FEMNR8X5o,P70dDLKrDyH,Ngai Subcounty,cyWgf6Xmo8Z,Oyam District,Ngai Subcounty,Ngai HC III,JCRC_Kigezi Lango Region,81997,USAID,FY2024Q4,157,0,0,5,30,20,1,14,14,10,21,8,11,5,6,4,3,2,3,0,24,145,0,0,0,64,0,6,1,2,92,0,0,20,64,0,6,0,1,2,72,0,0,19,58,0,2,0,1,0,73,0,0,0,4,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,1,13,0,4,0,0,2,5,0,0,0,6,0,0,0,0,1,1,0,0,0,6,0,1,0,0,1,1,0,0,0,6,0,1,0,0,1,1,157,169,24.0,145,0,0,153,6,6,25,8,9,9,False,165,165,24,1.0,1.0,1,0,0,29788.63
South Central,Butambala District,Ngando Subcounty,Ngando HC III,lH80zq7z1Hg,0,AUsZt1Z3wdH,gnBDoiUeBy1,Ngando Subcounty,lH80zq7z1Hg,Butambala District,Ngando Subcounty,Ngando HC III,IDI_Masaka Wakiso Region,87029,CDC,FY2024Q4,44,0,0,1,4,7,2,2,7,2,4,3,4,1,2,0,2,0,3,0,0,44,0,0,0,18,0,0,0,0,26,3,0,10,18,0,0,0,0,0,13,3,0,10,18,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0.0,44,0,0,44,0,0,0,0,0,0,True,44,44,0,1.0,,0,1,0,38441.66
Teso,Katakwi District,Ngariam Subcounty,Ngariam HC III,XHgTvnlWtW0,0,ObAXbNqsxGz,hmO0pKebRbk,Ngariam Subcounty,XHgTvnlWtW0,Katakwi District,Ngariam Subcounty,Ngariam HC III,AIC_Soroti Region,87041,CDC,FY2024Q4,11,0,0,0,5,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,10,7,0,3,0,1,0,0,0,0,0,8,0,8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0,11,0,0,29,0,0,0,0,0,0,True,11,11,0,1.0,,0,1,0,11274.38
Lango,Lira City,Ngetta Subcounty,Ngetta HC III,OjPZpAx86iC,0,I3W8faZHgBx,CvKsF1OpKyd,Ngetta Subcounty,OjPZpAx86iC,Lira City,Lira East Division,Ngetta HC III,UPMB_LSD,81995,USAID,FY2024Q4,200,0,0,18,2,51,3,1,38,0,28,2,15,3,13,1,5,2,18,0,6,194,0,0,0,174,0,6,1,10,9,4,0,5,174,0,1,5,1,10,0,4,0,5,170,0,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,6.0,194,0,0,194,0,0,4,0,0,0,True,200,200,6,1.0,1.0,1,0,0,
North Central,Buikwe District,Ngogwe Subcounty,Ngogwe HC III,qdW8M8091gP,0,XWVzEu9bV3N,J96Ldg1SKpk,Ngogwe Subcounty,qdW8M8091gP,Buikwe District,Ngogwe Subcounty,Ngogwe HC III,WALTER REED_MUWRP,160699,DOD,FY2024Q4,82,0,0,3,5,7,4,5,9,10,14,3,6,1,5,2,1,4,3,0,28,54,0,0,0,4,0,0,73,0,5,0,0,5,4,0,0,0,73,0,0,0,0,5,2,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,2,0,26,0,26,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,2,0,0,0,23,0,0,82,82,28.0,54,0,0,54,0,0,19,54,27,25,True,82,82,28,1.0,1.0,0,0,1,73179.44
North Central,Nakaseke District,Ngoma Town Council,Ngoma HC IV,VdaCJASzDIR,0,Hscxh7Oec3j,xrOPcXm0nHv,Ngoma Town Council,VdaCJASzDIR,Nakaseke District,Ngoma Town Council,Ngoma HC IV,Baylor Fort Portal_Mubende Region,87039,CDC,FY2024Q4,325,0,0,14,27,44,26,14,53,6,41,2,36,1,24,1,20,3,13,0,73,241,0,0,0,276,0,20,0,0,29,11,0,2,276,0,17,3,0,0,16,7,0,2,220,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,46,0,7,3,0,0,2,2,0,0,35,0,0,3,0,0,4,2,0,0,35,0,17,3,0,0,4,2,0,0,34,0,17,3,0,0,3,325,314,73.0,241,0,0,241,5,6,59,44,61,59,True,325,325,73,1.0,1.0,0,1,0,12947.1
Teso,Ngora District,Ngora Town Council,Ngora HC IV,O9q5mhryXaX,0,keS3rHXPh8f,nfu5hCk09w3,Ngora Town Council,O9q5mhryXaX,Ngora District,Ngora Town Council,Ngora HC IV,AIC_Soroti Region,87041,CDC,FY2024Q4,90,2,0,2,9,7,5,8,4,4,7,3,14,7,3,3,7,3,2,0,0,92,0,14,0,19,1,1,8,0,63,9,0,43,19,1,1,0,8,0,11,9,0,43,19,1,1,0,8,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,106,0.0,92,0,14,92,1,1,1,0,0,0,False,92,92,0,1.0,,0,1,0,15602.44
North Central,Buikwe District,Central Division (Njeru MC),Njeru Town Council HC III,OiuyBahpmGI,0,o5KBlhy9qfZ,P87cPar2EkF,Njeru Central Division,OiuyBahpmGI,Buikwe District,Njeru Central Division,Njeru Town Council HC III,WALTER REED_MUWRP,160699,DOD,FY2024Q4,300,0,0,7,27,60,7,23,38,18,29,9,27,6,19,3,9,3,15,0,5,289,0,9,0,92,4,157,9,4,34,5,0,29,92,4,133,24,9,4,0,5,0,29,86,4,129,23,9,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,300,303,5.0,289,0,9,289,3,3,2,4,4,4,True,300,531,19,0.5649717514124294,0.2631578947368421,0,0,1,
North Central,Buvuma District,Buvuma Bugaya Subcounty,Nkata HC II,WezVXLK01Ry,0,LORUa2M9P70,D6LJIvCOic7,Bugaya Subcounty,WezVXLK01Ry,Buvuma District,Lyabaana Town Council,Nkata HC III,WALTER REED_MUWRP,160699,DOD,FY2024Q4,530,0,0,2,77,33,15,46,49,32,62,37,39,24,50,15,19,5,25,0,1,407,0,117,0,10,0,3,463,0,57,55,0,2,10,0,3,0,463,0,0,55,0,2,9,0,3,0,338,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,530,525,1.0,407,0,117,407,4,4,1,2,1,1,False,533,884,2,0.6029411764705882,0.5,0,0,1,
Bunyoro,Kakumiro District,Nkooko Subcounty,Nkooko HC III,ZwTCkOzJUwa,0,BkInrn0Bdkn,vIcFH2WH6j1,Nkooko Subcounty,ZwTCkOzJUwa,Kakumiro District,Nkooko Town Council,Nkooko HC III,Baylor_Hoima Region,81977,CDC,FY2024Q4,157,1,0,11,7,38,12,0,26,2,34,0,15,2,5,0,2,1,1,0,44,113,0,0,0,126,1,0,0,0,30,12,0,14,126,1,0,0,0,0,4,11,0,0,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,11,1,0,0,0,0,3,1,0,12,12,1,0,0,0,0,3,0,0,12,11,1,0,0,0,0,3,0,0,11,10,1,0,0,0,0,3,157,157,44.0,113,0,0,113,3,3,24,29,27,25,True,157,157,44,1.0,1.0,0,1,0,35716.28
South Central,Mpigi District,Kayabwe Town Council,Nkozi Hospital,vkpREtlXQxQ,0,xhdlKHtgzGB,w05AUZ9yfn2,Kayabwe Town Council,vkpREtlXQxQ,Mpigi District,Kayabwe Town Council,Nkozi Hospital,UEC,81974,CDC,FY2024Q4,429,0,0,15,35,50,10,42,89,19,56,11,30,3,22,5,12,12,18,0,0,429,0,0,0,2,1,6,401,0,20,4,0,16,2,1,4,2,401,0,0,4,0,16,2,1,3,2,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,429,0.0,429,0,0,429,0,0,0,0,0,0,False,430,430,0,1.0,,0,1,0,
South Central,Wakiso District,Kyengera Town Council,Nsangi HC III,aFlGqyWRQfr,0,v5hLOfeBBg8,r9dqvPqmb3O,Kyengera Town Council,aFlGqyWRQfr,Wakiso District,Kyengera Town Council,Nsangi HC III,IDI_Masaka Wakiso Region,87029,CDC,FY2024Q4,"2,750",5,0,20,1101,90,221,81,258,69,241,41,369,27,152,9,45,6,15,0,557,2196,0,0,0,863,30,292,46,8,1501,1260,0,122,863,30,214,78,46,8,119,1074,0,120,874,3,6,4,33,8,117,7,0,0,8,1,0,0,0,0,0,7,0,0,8,1,0,0,0,0,0,169,0,14,15,25,156,52,9,0,1,108,0,8,5,8,4,34,4,0,0,108,0,8,5,8,90,34,4,0,0,108,0,8,5,8,90,34,4,0,0,"2,750","2,753",557.0,"2,196",0,0,"2,239",16,16,441,171,257,257,False,2740,2792,609,0.9813753581661891,0.9146141215106732,0,1,0,402793.86
North Central,Luwero District,Katikamu Subcounty,Nsawo HC III,aysfx6SGoJe,0,I7h9xn5VGCt,cHnFYbYDsPv,Katikamu Subcounty,aysfx6SGoJe,Luwero District,Katikamu Subcounty,Nsawo HC III,WALTER REED_MUWRP,160699,DOD,FY2024Q4,50,0,0,1,13,6,6,1,7,0,7,0,4,1,4,0,0,0,0,0,0,50,0,0,0,22,0,6,0,0,22,19,0,3,22,0,5,1,0,0,0,19,0,3,22,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.0,50,0,0,50,0,0,0,0,0,0,True,50,297,1,0.1683501683501683,0.0,0,0,1,89498.76000000001
Ankole,Buhweju District,Nsiika Town Council,Nsiika HC IV,oFMf9UXgoOr,0,RxQiy1EofEA,uiXt4cNJ73D,Nsiika Town council,oFMf9UXgoOr,Buhweju District,Nsiika Town Council,Nsiika HC IV,TASO_Ankole Acholi Region,81998,USAID,FY2024Q4,76,0,0,6,3,15,2,2,26,0,8,1,4,0,1,0,5,0,3,0,0,181,0,336,0,284,0,0,0,0,86,2,0,35,284,0,0,0,0,0,49,0,0,31,156,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,517,0.0,181,0,336,192,0,0,0,0,0,0,False,370,370,0,1.0,,1,0,0,3044.6800000000003
Tooro,Kitagwenda District,Kitagwenda Town Council,Ntara HC IV,w73evLideQA,0,WSOyuPJcG6c,cQsj0KjxxbK,Kitagwenda Town Council,w73evLideQA,Kitagwenda District,Kitagwenda Town Council,Ntara HC IV,Baylor Fort Portal_Mubende Region,87039,CDC,FY2024Q4,95,0,0,1,15,8,8,2,16,1,14,2,11,1,8,1,2,2,3,0,7,88,0,0,0,39,7,3,6,0,40,21,0,17,39,7,3,0,6,0,2,19,0,17,37,6,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,95,95,7.0,88,0,0,88,0,0,4,4,4,4,True,95,95,7,1.0,1.0,0,1,0,
North Central,Kayunga District,Kayunga Town Council,Ntenjeru Prison HC II,Vdv0Ft4RZpP,0,QBYnx1XQ3Eh,dURqxMFmDgj,Kayunga Town Council,Vdv0Ft4RZpP,Kayunga District,Kayunga Town Council,Ntenjeru Prison HC II,UPS,84974,CDC,FY2024Q4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0,1,0,0,1,0,0,1,1,1,1,True,2,254,11,0.0078740157480314,0.0909090909090909,0,1,0,55745.66
Tooro,Ntoroko District,Kanara Town Council,Ntoroko HC III,KPdYR8oFFSw,0,Kezt7XFcZ1h,hTgvpZqOrFZ,Kanara Town Council,KPdYR8oFFSw,Ntoroko District,Kanara Town Council,Ntoroko HC III,Baylor Fort Portal_Mubende Region,87039,CDC,FY2024Q4,710,2,1,35,77,62,30,74,88,56,74,22,83,13,50,5,15,7,16,0,7,706,0,0,0,1,34,10,666,0,1,1,0,0,1,34,0,10,666,0,0,1,0,0,1,34,0,10,668,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,710,713,7.0,706,0,0,714,3,3,8,6,3,2,False,712,712,7,1.0,1.0,0,1,0,8227.64
Ankole,Ntungamo District,Central Division (Ntungamo MC),Ntungamo HC IV,NImJbGuvUS6,0,UBI0QzPxMi9,K2pI784t6FC,Central Division,NImJbGuvUS6,Ntungamo District,Central Division,Ntungamo HC IV,TASO_Ankole Acholi Region,81998,USAID,FY2024Q4,165,0,0,19,10,29,24,13,29,11,13,2,7,1,3,1,1,0,2,0,10,155,0,0,0,100,0,0,0,0,64,19,0,36,100,0,0,0,0,0,9,19,0,34,93,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,1,165,165,10.0,155,0,0,154,0,0,4,10,10,10,False,164,164,10,1.0,1.0,1,0,0,
South Central,Sembabule District,Ntuusi Subcounty,Ntuusi HC IV,WuDi4LmzEWV,0,FUA5PQXjQXN,V35BsvWOWOw,Ntuusi Subcounty,WuDi4LmzEWV,Sembabule District,Ntuusi Town Council,Ntuusi HC IV,IDI_Masaka Wakiso Region,87029,CDC,FY2024Q4,85,0,0,5,1,10,9,4,18,2,13,1,6,2,4,0,2,0,8,0,1,84,0,0,0,22,1,35,0,0,27,9,0,18,22,1,35,0,0,0,0,9,0,18,22,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,85,1.0,84,0,0,84,0,0,0,0,1,1,True,85,85,1,1.0,1.0,0,1,0,
North Central,Kyankwanzi District,Ntwetwe Town Council,Ntwetwe HC IV,QDSGcekPM4S,0,uRncTOumtmK,LvPkDF6o1wx,Ntwetwe Town Council,QDSGcekPM4S,Kyankwanzi District,Ntwetwe Town Council,Ntwetwe HC IV,Baylor Fort Portal_Mubende Region,87039,CDC,FY2024Q4,413,0,0,12,1,72,16,2,84,0,85,3,65,0,44,1,15,2,11,0,21,392,0,0,0,382,0,4,0,0,27,17,0,10,382,0,1,3,0,0,0,17,0,10,361,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,413,413,21.0,392,0,0,392,0,0,20,2,2,2,True,413,413,21,1.0,1.0,0,1,0,20902.82
