Unnamed: 0,DHIS2 District,DHIS2 Subcounty,DHIS2 HF Name,Agency,"MSM, Male",Transgender,Sex Workers,PWID,People in prisons and other enclosed settings (Incarcerated Population),Pregnant,Breast feeding,Health Facility,Community,Adolescents and young women (10-24) years,Clients of sex workers,"Displaced persons (e.g., refugees)",Fishing communities,"Military and other uniformed services (including police, border guards, and security workers),Female","Mobile Populations (e.g., migrant workers, truck drivers)",Non-injecting drug users,Discordant Couples,usaid,cdc,dod,total_facility,total_subcounty,pct_of_subcounty_reached,pct_usaid_subcounty,District,Subcounty,subcounty_pop_adjusted,total,pct_pop_prep
591,Oyam District,Loro Subcounty,Agulurude HC III,USAID,0.0,0.0,173.0,0.0,0.0,0.0,0.0,250.0,145.0,2.0,85.0,0.0,0.0,9.0,8.0,0.0,1.0,1,0,0,395.0,395.0,1.0,1.0,Oyam District,Loro Subcounty,56814.8,673.0,0.011845505044460245
592,Oyam District,Loro Town Council,Loro HC III,USAID,0.0,0.0,90.0,0.0,0.0,0.0,0.0,118.0,104.0,4.0,74.0,0.0,0.0,1.0,11.0,0.0,1.0,1,0,0,222.0,222.0,1.0,1.0,Oyam District,Loro Town Council,,403.0,
593,Oyam District,Minakulu Town Council,Minakulu HC III,USAID,0.0,0.0,39.0,3.0,0.0,0.0,0.0,54.0,50.0,2.0,15.0,0.0,0.0,1.0,9.0,10.0,11.0,1,0,0,104.0,104.0,1.0,1.0,Oyam District,Minakulu Town Council,,194.0,
594,Oyam District,Ngai Subcounty,Ngai HC III,USAID,0.0,0.0,8.0,0.0,0.0,36.0,40.0,63.0,87.0,1.0,36.0,0.0,0.0,8.0,6.0,0.0,3.0,1,0,0,150.0,150.0,1.0,1.0,Oyam District,Ngai Subcounty,29788.63,288.0,0.009668118339111265
595,Oyam District,Otwal Subcounty,Otwal HC III,USAID,0.0,0.0,69.0,0.0,0.0,0.0,0.0,88.0,96.0,0.0,52.0,0.0,0.0,1.0,15.0,9.0,0.0,1,0,0,184.0,184.0,1.0,1.0,Oyam District,Otwal Subcounty,26903.6,330.0,0.012266016443895985
596,Oyam District,Oyam Town Council,Anyeke HC IV,USAID,0.0,0.0,31.0,0.0,0.0,0.0,0.0,96.0,148.0,2.0,56.0,0.0,0.0,0.0,53.0,43.0,16.0,1,0,0,244.0,244.0,1.0,1.0,Oyam District,Oyam Town Council,12078.81,445.0,0.03684137758603704
597,Pader District,Atanga Town Council,Atanga Health Centre III,USAID,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0,0,11.0,11.0,1.0,1.0,Pader District,Atanga Town Council,15928.95,21.0,0.0013183543171395478
598,Pader District,Pader Town Council,Pader HC III,USAID,0.0,0.0,248.0,0.0,0.0,0.0,0.0,4.0,306.0,2.0,8.0,0.0,0.0,7.0,0.0,0.0,6.0,1,0,0,310.0,310.0,1.0,1.0,Pader District,Pader Town Council,13783.46,581.0,0.04215197055021018
599,Pader District,Pajule Town Council,Pajule HC IV,USAID,0.0,0.0,216.0,0.0,0.0,0.0,0.0,146.0,464.0,3.0,55.0,0.0,0.0,0.0,9.0,0.0,39.0,1,0,0,610.0,610.0,1.0,1.0,Pader District,Pajule Town Council,23394.39,932.0,0.03983861088064276
600,Pakwach District,Pakwach Town Council,Pakwach HC IV,CDC,1.0,0.0,705.0,0.0,0.0,24.0,29.0,965.0,859.0,49.0,174.0,0.0,445.0,11.0,278.0,0.0,7.0,0,1,0,1824.0,1848.0,0.987012987012987,0.0,Pakwach District,Pakwach Town Council,23731.2,3547.0,0.1494656823085221
601,Pakwach District,Pakwach Town Council,Pakwach Mission HC III,CDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,0,1,0,24.0,1848.0,0.0129870129870129,0.0,Pakwach District,Pakwach Town Council,23731.2,48.0,0.0020226537216828477
602,Pakwach District,Panyamur Town Council,Panyimur HC III,CDC,36.0,0.0,251.0,0.0,0.0,0.0,2.0,357.0,13.0,9.0,2.0,0.0,46.0,0.0,7.0,0.0,4.0,0,1,0,370.0,370.0,1.0,0.0,Pakwach District,Panyamur Town Council,,727.0,
603,Rakai District,Ddwaniro Subcounty,Buyamba HC III,CDC,0.0,0.0,23.0,0.0,0.0,1.0,1.0,4.0,127.0,5.0,32.0,0.0,5.0,0.0,3.0,0.0,20.0,0,1,0,131.0,131.0,1.0,0.0,Rakai District,Ddwaniro Subcounty,67596.84,221.0,0.0032693835984048962
604,Rakai District,Kacheera Subcounty,Kacheera HC III,CDC,0.0,0.0,20.0,0.0,0.0,1.0,2.0,0.0,108.0,14.0,4.0,0.0,21.0,0.0,5.0,0.0,12.0,0,1,0,108.0,108.0,1.0,0.0,Rakai District,Kacheera Subcounty,49075.380000000005,187.0,0.0038104646362391893
605,Rakai District,Kagamba Subcounty,Kimuli HC III,CDC,0.0,0.0,18.0,0.0,1.0,0.0,0.0,50.0,101.0,2.0,1.0,0.0,29.0,0.0,25.0,0.0,6.0,0,1,0,151.0,151.0,1.0,0.0,Rakai District,Kagamba Subcounty,69838.12,233.0,0.0033362868301724047
606,Rakai District,Kibanda Subcounty,Kibanda HC III,CDC,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,69.0,6.0,3.0,0.0,1.0,0.0,43.0,0.0,6.0,0,1,0,77.0,77.0,1.0,0.0,Rakai District,Kibanda Subcounty,50591.54,139.0,0.0027474949369005173
607,Rakai District,Kifamba Subcounty,Kifamba HC III,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,52.0,5.0,8.0,0.0,0.0,0.0,16.0,0.0,10.0,0,0,0,59.0,59.0,1.0,0.0,Rakai District,Kifamba Subcounty,29948.28,99.0,0.003305699025119306
608,Rakai District,Kyalulangira Subcounty,Kibaale HC II,CDC,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,108.0,6.0,8.0,0.0,3.0,1.0,11.0,6.0,13.0,0,1,0,109.0,112.0,0.9732142857142856,0.0,Rakai District,Kyalulangira Subcounty,57313.32,189.0,0.0032976627422735237
609,Rakai District,Kyalulangira Subcounty,Kyalulangira Health Centre III,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,3.0,112.0,0.0267857142857142,0.0,Rakai District,Kyalulangira Subcounty,57313.32,6.0,0.0001046877061039214
610,Rakai District,Lwamaggwa Subcounty,Lwamaggwa Govt HC III,CDC,0.0,0.0,37.0,0.0,0.0,0.0,0.0,2.0,189.0,9.0,20.0,0.0,12.0,2.0,3.0,1.0,72.0,0,1,0,191.0,230.0,0.8304347826086956,0.0,Rakai District,Lwamaggwa Subcounty,90648.24,347.0,0.0038279838637793736
611,Rakai District,Lwamaggwa Subcounty,Lwamaggwa Ngo Health Centre II,,0.0,0.0,27.0,0.0,0.0,0.0,0.0,12.0,27.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0,0,0,39.0,230.0,0.1695652173913043,0.0,Rakai District,Lwamaggwa Subcounty,90648.24,73.0,0.0008053107263858625
612,Rakai District,Lwanda Subcounty,Lwanda HC III,CDC,0.0,0.0,56.0,0.0,0.0,1.0,2.0,1.0,169.0,29.0,26.0,0.0,0.0,0.0,3.0,1.0,10.0,0,1,0,170.0,170.0,1.0,0.0,Rakai District,Lwanda Subcounty,59115.82,298.0,0.005040951812898814
613,Rakai District,Rakai Town Council,Rakai Hospital,CDC,0.0,0.0,73.0,0.0,0.0,0.0,0.0,124.0,114.0,12.0,23.0,0.0,48.0,0.0,18.0,0.0,37.0,0,1,0,238.0,238.0,1.0,0.0,Rakai District,Rakai Town Council,15225.46,449.0,0.029490077803889014
614,Rubirizi District,Katerera Town Council,Katerera HC III,USAID,0.0,0.0,115.0,0.0,0.0,1.0,2.0,3.0,162.0,0.0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,165.0,165.0,1.0,1.0,Rubirizi District,Katerera Town Council,9342.1,326.0,0.03489579430748975
615,Rubirizi District,Rubirizi Town Council,Rugazi HC IV,USAID,0.0,0.0,16.0,0.0,0.0,0.0,0.0,63.0,28.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,35.0,1,0,0,91.0,91.0,1.0,1.0,Rubirizi District,Rubirizi Town Council,8450.12,162.0,0.019171325377627772
616,Rukungiri District,Buyanja Town Council,Buyanja HC III,USAID,0.0,0.0,92.0,0.0,0.0,0.0,0.0,94.0,89.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,183.0,183.0,1.0,1.0,Rukungiri District,Buyanja Town Council,5181.93,334.0,0.0644547494852304
617,Rukungiri District,Bwambara Subcounty,Rwenshama (GOVT) HC III,USAID,0.0,0.0,282.0,0.0,0.0,8.0,18.0,33.0,605.0,48.0,27.0,0.0,234.0,14.0,0.0,0.0,2.0,1,0,0,638.0,638.0,1.0,1.0,Rukungiri District,Bwambara Subcounty,29741.25,1271.0,0.04273525826923885
618,Rukungiri District,Eastern Division,Rukungiri HC IV,USAID,3.0,3.0,202.0,2.0,0.0,1.0,1.0,137.0,466.0,73.0,216.0,0.0,0.0,0.0,4.0,0.0,1.0,1,0,0,603.0,995.0,0.6060301507537689,1.0,Rukungiri District,Eastern Division,14238.72,1109.0,0.07788621449119022
619,Rukungiri District,Eastern Division,TASO Rukungiri Special Clinic,USAID,0.0,0.0,244.0,0.0,0.0,0.0,0.0,47.0,345.0,1.0,105.0,0.0,1.0,0.0,4.0,0.0,21.0,1,0,0,392.0,995.0,0.3939698492462311,1.0,Rukungiri District,Eastern Division,14238.72,768.0,0.05393743257820928
620,Rukungiri District,Southern Division,Karoli Lwanga (Nyakibale) Hospital,USAID,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1,0,0,13.0,13.0,1.0,1.0,Rukungiri District,Southern Division,9490.42,25.0,0.002634235365768849
621,Rwampara District,Buteraniro-Nyeihanga Town Council,Ndeija HC III,,8.0,0.0,83.0,0.0,0.0,3.0,0.0,24.0,117.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,141.0,141.0,1.0,0.0,Rwampara District,Buteraniro-Nyeihanga Town Council,,271.0,
622,Rwampara District,Kinoni Town Council,Kinoni HC IV,USAID,0.0,0.0,127.0,0.0,0.0,0.0,0.0,16.0,179.0,9.0,38.0,0.0,0.0,0.0,6.0,0.0,0.0,1,0,0,195.0,195.0,1.0,1.0,Rwampara District,Kinoni Town Council,21272.59,375.0,0.017628318883596214
623,Sembabule District,Kawanda Subcounty,Kyabi HC III,CDC,0.0,0.0,43.0,0.0,0.0,5.0,6.0,55.0,129.0,2.0,50.0,0.0,0.0,0.0,26.0,0.0,42.0,0,1,0,184.0,184.0,1.0,0.0,Sembabule District,Kawanda Subcounty,,358.0,
624,Sembabule District,Lwebitakuli Subcounty,Lwebitakuli Gvt HC III,CDC,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,139.0,2.0,7.0,0.0,0.0,2.0,11.0,0.0,38.0,0,1,0,140.0,140.0,1.0,0.0,Sembabule District,Lwebitakuli Subcounty,127192.64,272.0,0.0021384885163166674
625,Sembabule District,Lwemiyaga Subcounty,Lwemiyaga HC III,CDC,0.0,0.0,82.0,0.0,0.0,0.0,0.0,15.0,133.0,0.0,17.0,0.0,0.0,1.0,23.0,0.0,19.0,0,1,0,148.0,148.0,1.0,0.0,Sembabule District,Lwemiyaga Subcounty,75558.74,290.0,0.0038380735306067833
626,Sembabule District,Mateete Town Council,Mateete HC III,CDC,1.0,0.0,126.0,2.0,0.0,0.0,0.0,73.0,178.0,3.0,39.0,0.0,0.0,9.0,22.0,0.0,32.0,0,1,0,251.0,251.0,1.0,0.0,Sembabule District,Mateete Town Council,21211.82,485.0,0.022864610391753276
627,Sembabule District,Ntuusi Town Council,Ntuusi HC IV,CDC,0.0,0.0,95.0,0.0,0.0,0.0,0.0,9.0,152.0,4.0,27.0,16.0,0.0,0.0,13.0,1.0,1.0,0,1,0,161.0,161.0,1.0,0.0,Sembabule District,Ntuusi Town Council,24680.86,318.0,0.012884478093551035
628,Sembabule District,Sembabule Town Council,Ssembabule HC IV,CDC,0.0,0.0,48.0,0.0,0.0,1.0,1.0,29.0,159.0,0.0,92.0,0.0,0.0,0.0,16.0,0.0,13.0,0,1,0,188.0,188.0,1.0,0.0,Sembabule District,Sembabule Town Council,13703.12,359.0,0.026198413208086916
629,Serere District,Bugondo Subcounty,Apapai HC IV,CDC,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,17.0,17.0,1.0,0.0,Serere District,Bugondo Subcounty,36542.34,34.0,0.0009304275533531789
630,Serere District,Serere Town Council,Serere HC IV,CDC,1.0,0.0,119.0,0.0,0.0,0.0,0.0,7.0,354.0,25.0,15.0,0.0,68.0,2.0,8.0,0.0,14.0,0,1,0,361.0,361.0,1.0,0.0,Serere District,Serere Town Council,8879.630000000001,613.0,0.06903440796519673
631,Sheema District,Kabwohe Division,Kabwohe HC IV,USAID,0.0,0.0,174.0,0.0,0.0,2.0,0.0,22.0,483.0,2.0,151.0,0.0,1.0,24.0,13.0,0.0,110.0,1,0,0,505.0,505.0,1.0,1.0,Sheema District,Kabwohe Division,20374.43,982.0,0.048197667370326436
632,Sheema District,Kitagata Town Council,Kitagata Hospital,USAID,0.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,1,0,0,27.0,27.0,1.0,1.0,Sheema District,Kitagata Town Council,18796.47,52.0,0.002766476896991829
633,Sheema District,Shuuku Town Council,Shuuku HC IV,USAID,0.0,0.0,144.0,0.0,0.0,0.0,0.0,9.0,224.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0,233.0,233.0,1.0,1.0,Sheema District,Shuuku Town Council,8269.87,465.0,0.05622821156801739
634,Sironko District,Sironko Town Council,Sironko HC III,USAID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0,3.0,3.0,1.0,1.0,Sironko District,Sironko Town Council,17616.09,6.0,0.0003405977149299305
635,Soroti City,Soroti East Division,Eastern Division HC III,CDC,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,103.0,1388.0,0.074207492795389,0.0,Soroti City,Soroti East Division,19322.8,163.0,0.008435630446933157
636,Soroti City,Soroti East Division,Kichinjaji HC III,CDC,0.0,0.0,26.0,0.0,0.0,0.0,0.0,17.0,76.0,0.0,36.0,0.0,1.0,0.0,4.0,0.0,8.0,0,1,0,93.0,1388.0,0.0670028818443804,0.0,Soroti City,Soroti East Division,19322.8,168.0,0.008694392117084481
637,Soroti City,Soroti East Division,Soroti Regional Referral Hospital,CDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0,1,0,16.0,1388.0,0.0115273775216138,0.0,Soroti City,Soroti East Division,19322.8,32.0,0.0016560746889684726
638,Soroti City,Soroti East Division,TASO Soroti Special Clinic,CDC,40.0,1.0,222.0,11.0,0.0,1.0,1.0,169.0,1007.0,26.0,252.0,0.0,119.0,12.0,103.0,17.0,301.0,0,1,0,1176.0,1388.0,0.8472622478386167,0.0,Soroti City,Soroti East Division,19322.8,2282.0,0.1180988262570642
639,Soroti City,Soroti West Division,Western Division HC III,CDC,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,80.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,80.0,80.0,1.0,0.0,Soroti City,Soroti West Division,12162.24,157.0,0.012908806272528744
640,Tororo District,Eastern Division,TASO Tororo Special Clinic,USAID,0.0,0.0,172.0,4.0,0.0,0.0,0.0,1210.0,232.0,30.0,2.0,0.0,0.0,3.0,395.0,0.0,3.0,1,0,0,1442.0,1822.0,0.7914379802414928,1.0,Tororo District,Eastern Division,19646.22,2051.0,0.10439667274417165
641,Tororo District,Eastern Division,Tororo General Hospital,USAID,0.0,0.0,121.0,0.0,0.0,1.0,1.0,99.0,281.0,12.0,8.0,0.0,12.0,44.0,80.0,4.0,58.0,1,0,0,380.0,1822.0,0.2085620197585071,1.0,Tororo District,Eastern Division,19646.22,721.0,0.03669917164726853
642,Tororo District,Malaba Town Council,Malaba HC III,USAID,127.0,0.0,472.0,24.0,0.0,0.0,7.0,69.0,725.0,62.0,7.0,0.0,10.0,6.0,64.0,12.0,9.0,1,0,0,794.0,794.0,1.0,1.0,Tororo District,Malaba Town Council,18507.04,1594.0,0.08612938643889027
643,Tororo District,Mukuju Subcounty,Mukuju HC IV,USAID,63.0,0.0,230.0,1.0,0.0,1.0,1.0,2.0,679.0,65.0,171.0,0.0,1.0,20.0,77.0,5.0,34.0,1,0,0,681.0,681.0,1.0,1.0,Tororo District,Mukuju Subcounty,39355.27,1350.0,0.034302902762450876
644,Tororo District,Osukuru Subcounty,Tororo Main Prisons Health Centre III,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,Tororo District,Osukuru Subcounty,47260.52,1.0,2.1159310138779684e-05
645,Tororo District,Western Division,Bison HC III,USAID,18.0,0.0,648.0,39.0,0.0,6.0,40.0,606.0,715.0,84.0,21.0,0.0,0.0,123.0,114.0,53.0,16.0,1,0,0,1321.0,1321.0,1.0,1.0,Tororo District,Western Division,23630.26,2483.0,0.10507713414917992
646,Wakiso District,Bussi Subcounty,Bussi HC III,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,62.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,0,0,0,101.0,257.0,0.3929961089494163,0.0,Wakiso District,Bussi Subcounty,32603.620000000003,202.0,0.0061956310372897234
647,Wakiso District,Bussi Subcounty,Rapha Medical Centre HC III,CDC,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,2.0,0.0,74.0,0.0,0.0,0.0,1.0,0,1,0,83.0,257.0,0.3229571984435798,0.0,Wakiso District,Bussi Subcounty,32603.620000000003,167.0,0.005122130610036554
648,Wakiso District,Bussi Subcounty,Zzinga Health Centre III,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,62.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,0,0,73.0,257.0,0.2840466926070039,0.0,Wakiso District,Bussi Subcounty,32603.620000000003,146.0,0.004478030353684652
649,Wakiso District,Division A,Entebbe Regional Referral Hospital,CDC,0.0,0.0,9.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,1.0,0,1,0,26.0,478.0,0.0543933054393305,0.0,Wakiso District,Division A,81337.04000000001,46.0,0.0005655479963372161
650,Wakiso District,Division A,Katabi Military Health Centre III,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,2.0,478.0,0.00418410041841,0.0,Wakiso District,Division A,81337.04000000001,4.0,4.917808663801879e-05
651,Wakiso District,Division A,TASO Entebbe Special Clinic,CDC,18.0,2.0,214.0,13.0,0.0,0.0,0.0,3.0,447.0,17.0,100.0,0.0,10.0,7.0,26.0,0.0,2.0,0,1,0,450.0,478.0,0.9414225941422594,0.0,Wakiso District,Division A,81337.04000000001,859.0,0.010560994105514535
652,Wakiso District,Division B,Kigungu HC III,CDC,37.0,6.0,220.0,0.0,0.0,0.0,0.0,12.0,821.0,117.0,20.0,0.0,308.0,6.0,0.0,0.0,9.0,0,1,0,833.0,833.0,1.0,0.0,Wakiso District,Division B,63314.1,1556.0,0.024575884360671638
653,Wakiso District,Kajansi Town Council,Kajjansi HC IV,CDC,1.0,0.0,292.0,0.0,0.0,1.0,0.0,13.0,1064.0,270.0,254.0,0.0,1.0,0.0,8.0,0.0,6.0,0,1,0,1077.0,1077.0,1.0,0.0,Wakiso District,Kajansi Town Council,191406.96,1910.0,0.009978738495193696
654,Wakiso District,Kakiri Town Council,Kakiri HC III,CDC,377.0,1.0,599.0,0.0,0.0,0.0,0.0,12.0,1589.0,152.0,447.0,0.0,0.0,0.0,1.0,0.0,8.0,0,1,0,1601.0,1601.0,1.0,0.0,Wakiso District,Kakiri Town Council,39669.42,3186.0,0.08031375301176574
655,Wakiso District,Kasangati Town Council,Kasangati HC IV,CDC,0.0,0.0,541.0,0.0,0.0,0.0,0.0,360.0,569.0,34.0,361.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,929.0,1038.0,0.894990366088632,0.0,Wakiso District,Kasangati Town Council,293263.66000000003,1866.0,0.006362874963778327
656,Wakiso District,Kasangati Town Council,Mirembe (Nangabo) Health Centre III,CDC,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,3.0,1038.0,0.0028901734104046,0.0,Wakiso District,Kasangati Town Council,293263.66000000003,6.0,2.0459405028226133e-05
657,Wakiso District,Kasangati Town Council,Saidina Abubakar Islamic Hospital,,0.0,2.0,57.0,3.0,0.0,0.0,0.0,0.0,106.0,24.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,0,0,0,106.0,1038.0,0.1021194605009633,0.0,Wakiso District,Kasangati Town Council,293263.66000000003,207.0,0.0007058494734738017
658,Wakiso District,Kasanje Subcounty,Kasanje Health Centre III,,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0,0,0,256.0,256.0,1.0,0.0,Wakiso District,Kasanje Subcounty,59756.48,512.0,0.008568108429412174
659,Wakiso District,Katabi Town Council,Kisubi Hospital,CDC,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0,1,0,36.0,37.0,0.972972972972973,0.0,Wakiso District,Katabi Town Council,217678.14,72.0,0.00033076357598424904
660,Wakiso District,Katabi Town Council,Kitala Health Centre II,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,37.0,0.027027027027027,0.0,Wakiso District,Katabi Town Council,217678.14,2.0,9.187877110673583e-06
661,Wakiso District,Kira Division,Kira HC IV,CDC,6.0,0.0,356.0,0.0,0.0,0.0,0.0,188.0,487.0,73.0,189.0,0.0,0.0,10.0,0.0,0.0,0.0,0,1,0,675.0,1011.0,0.6676557863501483,0.0,Wakiso District,Kira Division,124627.94,1309.0,0.010503262751514628
662,Wakiso District,Kira Division,Namugongo Fund for Special Children Clinic,,4.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,54.0,11.0,0.0,0.0,0.0,4.0,13.0,7.0,0.0,0,0,0,55.0,1011.0,0.0544015825914935,0.0,Wakiso District,Kira Division,124627.94,110.0,0.0008826271219760192
663,Wakiso District,Kira Division,Zia Angelina HC II,CDC,16.0,5.0,99.0,0.0,0.0,0.0,0.0,3.0,278.0,42.0,52.0,0.0,0.0,11.0,49.0,1.0,2.0,0,1,0,281.0,1011.0,0.277942631058358,0.0,Wakiso District,Kira Division,124627.94,558.0,0.004477326673296533
664,Wakiso District,Kyengera Town Council,Nsangi HC III,CDC,20.0,4.0,1330.0,1.0,0.0,11.0,5.0,927.0,1689.0,465.0,572.0,0.0,34.0,2.0,11.0,0.0,61.0,0,1,0,2616.0,2616.0,1.0,0.0,Wakiso District,Kyengera Town Council,402793.86,5132.0,0.012741008514876568
665,Wakiso District,Masulita Town Council,Kiziba HC III,CDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,1,0,23.0,23.0,1.0,0.0,Wakiso District,Masulita Town Council,30053.34,30.0,0.000998225155673213
666,Wakiso District,Namayumba Subcounty,Kitalya Prisons Health Centre II,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,1.0,0.0,Wakiso District,Namayumba Subcounty,37442.56,4.0,0.00010683030220155888
667,Wakiso District,Nansana Division,Nabweru HC III,CDC,131.0,102.0,590.0,1.0,0.0,0.0,0.0,50.0,1186.0,136.0,178.0,0.0,0.0,0.0,3.0,0.0,24.0,0,1,0,1236.0,1438.0,0.8595271210013908,0.0,Wakiso District,Nansana Division,297649.4,2401.0,0.008066537342255686
668,Wakiso District,Nansana Division,Nurture Africa Clinic,CDC,74.0,10.0,82.0,0.0,0.0,0.0,0.0,95.0,107.0,3.0,21.0,0.0,0.0,0.0,8.0,0.0,3.0,0,1,0,202.0,1438.0,0.1404728789986092,0.0,Wakiso District,Nansana Division,297649.4,403.0,0.0013539419195872726
669,Wakiso District,Ndejje Division,Joint Clinical Research Center (JCRC) HC IV,CDC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0,1,0,28.0,3549.0,0.0078895463510848,0.0,Wakiso District,Ndejje Division,192591.46,55.0,0.00028557860249878164
670,Wakiso District,Ndejje Division,Mildmay Uganda Hospital,CDC,3.0,0.0,342.0,0.0,0.0,11.0,22.0,53.0,1950.0,79.0,902.0,0.0,104.0,29.0,28.0,1.0,111.0,0,1,0,2003.0,3549.0,0.5643843336151029,0.0,Wakiso District,Ndejje Division,192591.46,3635.0,0.018874149456055842
671,Wakiso District,Ndejje Division,Ndejje HC IV,CDC,102.0,62.0,429.0,0.0,0.0,0.0,0.0,1.0,1517.0,197.0,640.0,0.0,29.0,0.0,0.0,0.0,0.0,0,1,0,1518.0,3549.0,0.4277261200338123,0.0,Wakiso District,Ndejje Division,192591.46,2977.0,0.015457590902524961
672,Wakiso District,Wakiso Town Council,Wakiso HC IV,CDC,156.0,22.0,709.0,0.0,0.0,2.0,2.0,144.0,1313.0,26.0,429.0,0.0,0.0,0.0,1.0,0.0,10.0,0,1,0,1457.0,1457.0,1.0,0.0,Wakiso District,Wakiso Town Council,124032.6,2814.0,0.02268758374814363
673,Yumbe District,Lodonga Town Council,Lodonga HC IV,CDC,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0,1,0,11.0,11.0,1.0,0.0,Yumbe District,Lodonga Town Council,33578.0,22.0,0.0006551908988027876
674,Yumbe District,Yumbe Town Council,Yumbe HC IV,CDC,1.0,0.0,598.0,1.0,0.0,9.0,11.0,31.0,940.0,8.0,104.0,17.0,4.0,49.0,46.0,43.0,23.0,0,1,0,971.0,971.0,1.0,0.0,Yumbe District,Yumbe Town Council,35850.18,1885.0,0.05257993125836467
675,Zombo District,Nyapea Subcounty,Nyapea Hospital,CDC,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,54.0,0.0,10.0,1.0,0.0,0.0,10.0,6.0,6.0,0,1,0,60.0,60.0,1.0,0.0,Zombo District,Nyapea Subcounty,21824.67,105.0,0.004811069308264455
