KP Tracker ID,Region,Tracker District,KP Tracker Subcounty,KP Tracker Service outlet,KP Tracker Mechanism name,DATIM,DHIS2 ID,DHIS2 District,DHIS2 Subcounty,DHIS2 HF Name,COP  Mechanism name (DAPTS List),COP  Mechanism ID,Agency,Period,Comment,IP Response to column P,PREP _NEW Overall Total,PREP_NEW  Total Female,PREP_NEW  Total Male,"(15 - 19) Years, Female","(15 - 19) Years, Male","20-24 Years, Female","20-24 Years, Male","Female, 25 - 29 years","Male, 25 - 29 years","Female, 30-34 years","Male, 30-34 years","Female, 35-39 years","Male, 35-39 years","Female, 40 - 44 years","Male, 40 - 44 years","Female, 45 - 49 years","Male, 45 - 49 years","50+ Years, Female","50+ Years, Male",Total KP received PReP_NEW,"MSM, Male",Transgender,Sex Workers,PWID,People in prisons and other enclosed settings (Incarcerated Population),Pregnant,Breast feeding,Health Facility,Community,Oral,Injectable,Other including Ring,Ring,Event driven prep,Adolescents and young women (10-24) years,Clients of sex workers,"Displaced persons (e.g., refugees) ",Fishing communities ,"Military and other uniformed services (including police, border guards, and security workers),Female ","Mobile Populations (e.g., migrant workers, truck drivers) ",Non-injecting drug users,Discordant Couples,Others
North Central,Nakasongola District,Lwampanga Subcounty,werOrHbzh72,Lwampanga HC III,CoP23 - WALTER REED_MUWRP,rEKTBtze3PW,werOrHbzh72,Nakasongola District,Lwampanga Town Council,Lwampanga HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,37,18,19,3,0,7,4,4,5,1,5,3,1,0,2,0,2,0,0,12,0,0,12,0,0,0,0,14,23,37,0,0,0,0,3,1,0,19,0,0,0,1,0
Kampala,Kampala District,Central Division (Kampala CCA),kWWm9MulE7o,Makerere University Walter Reed Clinic HC II,CoP23 - WALTER REED_MUWRP,uDz1TcGfarr,kWWm9MulE7o,Kampala District,Central Division,Makerere University Walter Reed Clinic HC II,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,193,78,115,17,7,27,34,16,29,9,17,4,12,3,10,0,4,2,2,100,22,0,78,0,0,0,0,1,192,193,0,0,0,0,0,27,0,0,3,32,0,1,0
North Central,Buikwe District,Najja Subcounty,CqBb08p28JJ,Makindu HC III,CoP23 - WALTER REED_MUWRP,shrVndikJqX,CqBb08p28JJ,Buikwe District,Najja Subcounty,Makindu HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,27,22,5,5,1,6,1,3,0,7,0,0,2,0,0,0,1,1,0,19,0,0,19,0,0,0,0,2,25,27,0,0,0,0,0,2,0,5,0,0,0,1,0
North Central,Buikwe District,Najja Subcounty,BIiLhy7eYLl,Makonge HC III,CoP23 - WALTER REED_MUWRP,giOyZUuXn0v,BIiLhy7eYLl,Buikwe District,Kiyindi Town Council,Makonge HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,200,103,97,18,10,30,21,22,22,14,18,5,11,8,6,5,0,1,9,30,0,0,30,0,0,0,0,83,117,200,0,0,0,0,18,31,0,104,0,1,0,3,1
North Central,Luwero District,Makulubita Subcounty,xjHpvNlTb1J,Makulubita HC III,CoP23 - WALTER REED_MUWRP,UKxTqhF7DVN,xjHpvNlTb1J,Luwero District,Makulubita Subcounty,Makulubita HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,22,17,5,1,0,8,1,1,2,3,1,2,0,0,1,2,0,0,0,8,0,0,8,0,0,0,0,14,8,22,0,0,0,0,0,3,0,0,0,5,0,6,0
North Central,Mukono District,Mpunge Subcounty,QROYnp0n7wL,Mpunge HC III,CoP23 - WALTER REED_MUWRP,rS6H8bYG8a2,QROYnp0n7wL,Mukono District,Mpunge Subcounty,Mpunge HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,21,16,5,4,0,8,5,3,0,0,0,1,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,1,20,21,0,0,0,0,7,0,0,6,0,0,0,0,0
North Central,Mukono District,Central Division (Mukono MC),MNzaqWsKyxO,Mukono COU Hospital,CoP23 - WALTER REED_MUWRP,i8Lw2GxKeOK,MNzaqWsKyxO,Mukono District,Central Division,Mukono COU Hospital,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,187,137,50,16,4,93,18,16,15,5,3,2,2,4,4,1,0,0,4,3,0,0,3,0,0,16,16,33,154,187,0,0,0,0,87,1,0,0,64,0,0,11,0
North Central,Mukono District,Central Division (Mukono MC),Q6qNTXu3yRx,Mukono General Hospital,CoP23 - WALTER REED_MUWRP,yQ2rkLTwqOh,Q6qNTXu3yRx,Mukono District,Central Division,Mukono General Hospital,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,1035,544,491,38,26,170,117,167,116,79,83,51,61,23,44,13,21,3,23,371,42,1,328,0,0,2,2,146,889,1031,0,0,0,0,129,302,0,1,16,5,3,22,55
North Central,Mukono District,Nagalama Town Council,sqQsFNhXH9W,Nabalanga HC III,CoP23 - WALTER REED_MUWRP,mkQJYq4dIez,sqQsFNhXH9W,Mukono District,Nakifuma-Naggalama Town Council,Nabalanga HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,11,9,2,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,11,11,0,0,0,0,2,5,0,0,0,0,0,0,0
North Central,Nakasongola District,Nabiswera Subcounty,aRE0Ejk5hdp,Nabiswera HC IV,CoP23 - WALTER REED_MUWRP,w5NMYjqncXB,aRE0Ejk5hdp,Nakasongola District,Nabisweera Subcounty,Nabiswera HC IV,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,95,58,37,6,1,16,7,14,6,10,6,5,9,5,5,1,2,1,1,44,0,0,44,0,0,0,0,8,87,95,0,0,0,0,7,14,0,17,6,2,0,4,1
North Central,Mukono District,Nagojje Subcounty,VSGCAKuW01y,Naggojje HC III,CoP23 - WALTER REED_MUWRP,L84feBuTtzE,VSGCAKuW01y,Mukono District,Nagojje Subcounty,Naggojje HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,40,33,7,6,0,25,1,0,1,1,1,0,2,1,1,0,1,0,0,11,0,0,11,0,0,0,0,2,38,40,0,0,0,0,18,5,0,0,0,5,0,1,0
North Central,Buikwe District,Najjembe Division,PwgfpQbQXTQ,Najjembe HC III,CoP23 - WALTER REED_MUWRP,rhCpBK0t0si,PwgfpQbQXTQ,Buikwe District,Najjembe Division,Najjembe HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,83,42,41,4,0,13,4,15,12,0,10,7,8,2,4,0,1,1,2,2,0,0,2,0,0,2,2,52,31,83,0,0,0,0,6,0,0,0,1,55,0,2,3
North Central,Nakasongola District,Nakasongola Town Council,h2oF7upS6k9,Nakasongola HC IV,CoP23 - WALTER REED_MUWRP,ijwpynk93Bi,h2oF7upS6k9,Nakasongola District,Nakasongola Town Council,Nakasongola HC IV,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,62,50,12,5,1,19,1,15,7,7,1,3,1,1,0,0,1,0,0,34,0,0,34,0,0,0,0,48,14,62,0,0,0,0,11,3,0,3,0,0,0,7,0
North Central,Luwero District,Bombo Town Council,olEYjGeLyZf,Nakatonya HC III,CoP23 - WALTER REED_MUWRP,FtG1fIbSLf9,olEYjGeLyZf,Luwero District,Bombo Town Council,Nakatonya HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,5,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,1,0,0,0,1,0,2,0
North Central,Nakasongola District,Lwabyata Subcounty,R2Cl01FXyrt,Nakayonza  HC III,CoP23 - WALTER REED_MUWRP,oDe38lQYRyp,R2Cl01FXyrt,Nakasongola District,Lwabiyata Subcounty,Nakayonza HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,16,7,9,0,0,1,4,1,5,2,0,3,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,6,10,16,0,0,0,0,0,7,0,1,0,1,0,2,0
North Central,Mukono District,Nagalama Town Council,bAh0tns9mFX,Nakifuma HC III,CoP23 - WALTER REED_MUWRP,bBH0FEU8PDN,bAh0tns9mFX,Mukono District,Nakifuma-Naggalama Town Council,Nakifuma HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,43,38,5,0,0,25,0,5,2,4,2,3,1,1,0,0,0,0,0,27,0,0,27,0,0,0,0,2,41,43,0,0,0,0,11,3,0,0,0,0,0,2,0
North Central,Nakasongola District,Nakitoma Subcounty,ixo6xmc8VE9,Nakitoma HC III,CoP23 - WALTER REED_MUWRP,y6ktJyq7wBV,ixo6xmc8VE9,Nakasongola District,Nakitoma Subcounty,Nakitoma HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,20,15,5,0,0,9,2,1,2,2,1,2,0,0,0,1,0,0,0,13,0,0,13,0,0,0,0,15,5,20,0,0,0,0,0,2,0,0,1,0,0,4,0
North Central,Buvuma District,Bweema Subcounty,LDngLVQbqNI,Namatale HC III,CoP23 - WALTER REED_MUWRP,DmtsEv0aK6w,LDngLVQbqNI,Buvuma District,Bweema Subcounty,Namatale HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,67,29,38,4,3,6,6,7,9,8,4,3,3,1,6,0,1,0,6,16,0,0,16,0,0,0,0,36,31,67,0,0,0,0,0,3,0,48,0,0,0,0,0
North Central,Mukono District,Seeta-Namuganga Subcounty,aiyix4P4FmA,Namuganga HC III,CoP23 - WALTER REED_MUWRP,tPJSluOKIQl,aiyix4P4FmA,Mukono District,Seetanamuganga Subcounty,Namuganga HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,18,11,7,4,0,3,0,4,2,0,2,0,1,0,2,0,0,0,0,7,0,0,7,0,0,0,0,2,16,18,0,0,0,0,0,5,0,0,6,0,0,0,0
North Central,Kayunga District,Nazigo Subcounty,Y7AAzZu1IrM,Nazigo HC III,CoP23 - WALTER REED_MUWRP,VocsB3HWHnT,Y7AAzZu1IrM,Kayunga District,Nazigo Town Council,Nazigo HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,153,142,11,38,0,83,6,7,0,6,2,6,0,2,2,0,0,0,1,37,0,0,37,0,0,9,9,26,127,153,0,0,0,0,75,7,0,0,0,3,0,5,0
North Central,Buikwe District,Ngogwe Subcounty,qdW8M8091gP,Ngogwe HC III,CoP23 - WALTER REED_MUWRP,XWVzEu9bV3N,qdW8M8091gP,Buikwe District,Ngogwe Subcounty,Ngogwe HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,22,17,5,0,0,5,0,3,0,5,1,4,2,0,2,0,0,0,0,16,0,0,16,0,0,0,0,0,22,22,0,0,0,0,1,0,0,3,2,0,0,0,0
North Central,Buikwe District,Central Division (Njeru MC),OiuyBahpmGI,Njeru Town Council HC III,CoP23 - WALTER REED_MUWRP,o5KBlhy9qfZ,OiuyBahpmGI,Buikwe District,Njeru Central Division,Njeru Town Council HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,15,8,7,1,0,3,1,2,1,2,2,0,1,0,1,0,1,0,0,5,0,0,5,0,0,0,0,11,4,15,0,0,0,0,0,2,0,0,2,5,0,1,0
North Central,Buvuma District,Buvuma Bugaya Subcounty,WezVXLK01Ry,Nkata HC II,CoP23 - WALTER REED_MUWRP,LORUa2M9P70,WezVXLK01Ry,Buvuma District,Lyabaana Town Council,Nkata HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,20,4,16,0,0,0,1,3,4,1,3,0,1,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,20,0,0,0,0,0
North Central,Luwero District,Katikamu Subcounty,aysfx6SGoJe,Nsawo HC III,CoP23 - WALTER REED_MUWRP,I7h9xn5VGCt,aysfx6SGoJe,Luwero District,Katikamu Subcounty,Nsawo HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,34,13,21,0,1,3,5,4,7,5,6,1,2,0,0,0,0,0,0,8,0,0,8,0,0,0,0,6,28,34,0,0,0,0,2,1,0,0,0,5,4,4,0
North Central,Luwero District,Nyimbwa Subcounty,aKyrbNsmNnT,Nyimbwa HC IV,CoP23 - WALTER REED_MUWRP,ayeLxWlIh4R,aKyrbNsmNnT,Luwero District,Nyimbwa Subcounty,Nyimbwa HC IV,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,88,71,17,23,0,37,4,5,4,3,4,3,2,0,2,0,0,0,1,18,0,0,18,0,0,0,0,16,72,88,0,0,0,0,51,4,0,0,0,5,8,2,0
North Central,Mukono District,Nakisunga Subcounty,qmgb0UXgPfs,Seeta Nazigo HC III,CoP23 - WALTER REED_MUWRP,fvnkol7tf7m,qmgb0UXgPfs,Mukono District,Nakisunga Subcounty,Seeta Nazigo HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,28,13,15,4,2,4,4,1,2,2,2,1,3,0,1,0,1,1,0,7,0,0,7,0,0,0,0,1,27,28,0,0,0,0,5,1,0,0,0,8,0,2,0
North Central,Luwero District,Bamunanika Subcounty,icO7vjvZXjp,Ssekamuli HC III,CoP23 - WALTER REED_MUWRP,wWlvKSEG1CN,icO7vjvZXjp,Luwero District,Bamunanika Subcounty,Ssekamuli HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,36,6,30,0,2,2,5,1,9,1,5,0,4,2,5,0,0,0,0,4,0,0,4,0,0,0,0,4,32,36,0,0,0,0,1,17,0,1,0,5,0,2,0
North Central,Buikwe District,Ssi-Bukunja Subcounty,iJCZZ9rUZYm,Ssenyi HC II,CoP23 - WALTER REED_MUWRP,s40gtADLfVC,iJCZZ9rUZYm,Buikwe District,Ssi-Bukunja Subcounty,Ssenyi HC II,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,58,42,16,1,2,10,2,17,2,8,3,4,4,1,2,1,0,0,1,31,0,0,31,0,0,0,0,1,57,58,0,0,0,0,4,1,0,22,0,0,0,0,0
North Central,Buikwe District,Ssi-Bukunja Subcounty,TYC4xgc3ieF,Ssi HC III,CoP23 - WALTER REED_MUWRP,JBGXmWukhy9,TYC4xgc3ieF,Buikwe District,Ssi-Bukunja Subcounty,Ssi HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,54,47,7,10,3,28,3,6,0,2,1,1,0,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,54,54,0,0,0,0,0,5,0,3,0,0,0,0,0
North Central,Nakasongola District,Migeera Town Council,ryU8AKAQAnR,St. Francis HC III,CoP23 - WALTER REED_MUWRP,C5gp4g2hXyd,ryU8AKAQAnR,Nakasongola District,Migeera Town Council,St. Francis HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,9,3,6,0,0,2,0,1,4,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,3,9,0,0,0,0,1,5,0,0,0,0,0,1,0
North Central,Buikwe District,Central Division (Njeru MC),tDnc44nKr26,St. Francis Health Care Services HC III,CoP23 - WALTER REED_MUWRP,S3qZ6XkgXP2,tDnc44nKr26,Buikwe District,Njeru Central Division,St. Francis Health Care Services HC IV,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,99,70,29,5,0,13,3,29,13,11,7,11,4,0,2,1,0,0,0,49,0,0,49,0,0,14,14,58,41,99,0,0,0,0,2,4,0,2,0,14,0,4,0
North Central,Buikwe District,Nyenga Division,Mlh3jcaJw9n,St. Francis Nyenga Hospital,CoP23 - WALTER REED_MUWRP,yG5raS6RRrc,Mlh3jcaJw9n,Buikwe District,Nyenga Division,St. Francis Nyenga Hospital,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,130,49,81,5,6,14,19,7,13,10,16,8,11,4,8,1,3,0,5,9,0,0,9,0,0,0,0,10,120,130,0,0,0,0,4,1,0,102,0,7,0,3,0
North Central,Luwero District,Kalagala Subcounty,M7RLcStmJql,St. Kizito Natyole HC III,CoP23 - WALTER REED_MUWRP,P93J48eQucK,M7RLcStmJql,Luwero District,Busiika Town Council,St. Kizito Natyole HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,6,4,2,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0
North Central,Luwero District,Bombo Town Council,a01gDo4KauR,St. Luke Namaliga HC III,CoP23 - WALTER REED_MUWRP,iOoM7kbje9s,a01gDo4KauR,Luwero District,Bombo Town Council,St. Luke Namaliga HC IV,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,7,3,4,0,0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,2,1,0,0,0,2,0,0,0
North Central,Luwero District,Butuntumula Subcounty,DAcqiebFOcd,St. Mary's Kasaala HC III,CoP23 - WALTER REED_MUWRP,vYJie9vmvHX,DAcqiebFOcd,Luwero District,Butuntumula Subcounty,St. Mary's  Kasaala HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,13,4,9,0,0,1,0,1,0,1,2,0,3,1,0,0,2,0,2,0,0,0,0,0,0,0,0,12,1,13,0,0,0,0,0,2,0,0,0,0,0,11,0
North Central,Luwero District,Kikyusa Subcounty,s1n0dG7Dw9h,Wabusana HC III,CoP23 - WALTER REED_MUWRP,v96EX5PeFNo,s1n0dG7Dw9h,Luwero District,Kikyusa Subcounty,Wabusana HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,32,11,21,7,2,3,8,0,4,0,5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,23,9,32,0,0,0,0,9,9,0,0,0,0,0,2,0
North Central,Kayunga District,Wabwoko-Kitimbwa Subcounty,a7fC0KrYZzK,Wabwoko HC III,CoP23 - WALTER REED_MUWRP,BnG4rEQWtm7,a7fC0KrYZzK,Kayunga District,Kitimbwa Town Council,Wabwoko HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,111,53,58,6,3,18,2,11,6,9,12,4,15,2,9,2,4,1,7,32,0,0,32,0,0,3,3,64,47,111,0,0,0,0,3,12,0,0,0,6,0,32,0
North Central,Buikwe District,Wakisi Division,an1CZjQ65h7,Wakisi HC III,CoP23 - WALTER REED_MUWRP,SIE1cz9SP5P,an1CZjQ65h7,Buikwe District,Wakisi Division,Wakisi HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,28,4,24,0,1,3,10,0,7,1,2,0,0,0,1,0,1,0,2,3,0,0,3,0,0,0,0,3,25,28,0,0,0,0,0,0,0,4,0,2,12,2,0
North Central,Luwero District,Zirobwe Subcounty,ec6ZVy4whk5,Zirobwe HC III,CoP23 - WALTER REED_MUWRP,bAXMDMoyU0m,ec6ZVy4whk5,Luwero District,Zirobwe Town Council,Zirobwe HC III,WALTER REED_MUWRP,160699,DOD,Oct-Dec 2024,,,125,95,30,15,2,46,6,15,10,9,3,2,2,4,0,2,3,2,4,20,0,0,20,0,0,21,21,76,49,125,0,0,0,0,12,21,0,0,0,4,0,6,16
Bukedi,Tororo District,Western Division (Tororo MC),aZep2aolzmX,Bison HC III,Cop23 - Baylor_Eastern Region,lj6d5FsDaV8,aZep2aolzmX,Tororo District,Western Division,Bison HC III,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,268,157,111,19,4,52,22,34,27,31,21,10,14,5,12,5,9,1,2,117,0,0,116,1,0,5,5,135,132,254,14,0,0,0,30,4,0,0,44,0,6,3,11
Bugisu,Mbale District,Busiu Town Council,zeEOtz7XwxV,Busiu HC IV,Cop23 - Baylor_Eastern Region,RDOJurt1tky,zeEOtz7XwxV,Mbale District,Busiu Town Council,Busiu HC IV,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,141,67,74,2,0,11,10,24,11,6,13,11,9,9,8,1,4,3,19,59,0,0,59,0,0,0,0,13,130,143,0,0,0,0,8,70,0,0,2,2,0,0,0
Bukedi,Tororo District,Malaba Town Council,F1z2KNSzz86,Malaba HC III,Cop23 - Baylor_Eastern Region,E3z9D8diNYo,F1z2KNSzz86,Tororo District,Malaba Town Council,Malaba HC III,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,343,263,80,5,1,32,4,126,20,61,18,26,14,11,13,1,5,1,5,306,63,0,238,5,0,0,0,38,302,337,0,0,0,0,18,3,0,0,0,11,0,2,0
Bugisu,Mbale City,Mbale Industrial Division,V2x1UIpO46L,Malukhu HC III,Cop23 - Baylor_Eastern Region,EIC80fijSVX,V2x1UIpO46L,Mbale City,Industrial Division,Malukhu HC III,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,104,71,33,10,2,28,6,13,11,11,4,6,6,1,3,2,1,0,0,79,11,10,50,8,0,0,0,73,31,104,0,0,0,0,14,0,0,0,0,0,3,0,3
Bukedi,Tororo District,Mukuju Subcounty,Txul6e5mI5M,Mukuju HC IV,Cop23 - Baylor_Eastern Region,JPQzLIWSdZw,Txul6e5mI5M,Tororo District,Mukuju Subcounty,Mukuju HC IV,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,115,88,27,20,1,36,1,10,8,11,2,5,3,6,6,0,2,0,4,40,5,0,35,0,0,1,1,1,114,115,0,0,0,0,40,11,0,0,1,1,0,10,1
Bugisu,Mbale City,Northern Division (Mbale MC),J1vQouUOY5h,Nakaloke HC III,Cop23 - Baylor_Eastern Region,Zo3DfX9Rbxm,J1vQouUOY5h,Mbale City,Northern Division,Nakaloke HC III,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,64,44,20,3,1,18,6,13,8,8,2,2,3,0,0,0,0,0,0,52,9,0,42,1,0,0,0,22,42,64,0,0,0,0,0,0,0,0,1,5,2,1,1
Bugisu,Mbale City,Northern Division (Mbale MC),XJnDlwQcKju,Namakwekwe HC III,Cop23 - Baylor_Eastern Region,a88VbG5tObG,XJnDlwQcKju,Mbale City,Northern Division,Namakwekwe HC III,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,36,13,23,1,2,2,2,4,5,2,4,3,5,1,3,0,1,0,1,11,0,0,11,0,0,0,0,22,14,31,5,0,0,0,1,12,0,0,0,9,2,0,1
Bugisu,Mbale City,Mbale Industrial Division,mAVOIO9mDPJ,Namatala HC IV,Cop23 - Baylor_Eastern Region,XpVzu4AzmCG,mAVOIO9mDPJ,Mbale City,Industrial Division,Namatala HC IV,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,179,64,115,7,3,17,20,16,29,12,22,7,19,5,10,0,9,0,3,54,0,0,45,9,0,0,0,1,178,179,0,0,0,0,15,56,0,0,5,19,17,2,2
Bugisu,Sironko District,Sironko Town Council,NnRzaC6CTar,Sironko HC III,Cop23 - Baylor_Eastern Region,othyYaj0jnn,NnRzaC6CTar,Sironko District,Sironko Town Council,Sironko HC III,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Bukedi,Tororo District,Eastern Division (Tororo MC),RPJpuHyPqWP,Tororo Hospital,Cop23 - Baylor_Eastern Region,KaR87vgQUS7,RPJpuHyPqWP,Tororo District,Eastern Division,Tororo General Hospital,Baylor_Eastern Region,82001,USAID,Oct-Dec 2024,,,97,42,55,1,0,6,5,11,16,12,13,3,6,7,9,1,4,1,2,9,0,0,9,0,0,1,1,64,33,97,0,0,0,0,2,1,0,4,29,4,0,15,13
Lango,Kole District,Aboke Subcounty,UIhutvdIhqU,Aboke HC IV,Cop23 - JCRC_Kigezi_Lango,qdfauyzsicr,UIhutvdIhqU,Kole District,Aboke Subcounty,Aboke HC IV,JCRC_Kigezi Lango Region,81997,USAID,Oct-Dec 2024,,,385,174,211,7,12,45,52,42,47,34,29,15,15,18,29,7,17,6,10,126,0,0,126,0,0,0,0,211,174,385,0,0,0,0,0,0,0,73,0,22,58,4,57
Lango,Kwania District,Abongomola Subcounty,xzRSc5XHzys,Abongomola HC III,Cop23 - JCRC_Kigezi_Lango,rDCHA2jHz39,xzRSc5XHzys,Kwania District,Abongomola Subcounty,Abongomola HC III,,,,Oct-Dec 2024,Has outputs but not on the DAPTS list,,4,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
Lango,Kwania District,Aduku Town Council,WEH3aMvIS0B,Aduku HC IV,Cop23 - JCRC_Kigezi_Lango,mbLlXELR4Nb,WEH3aMvIS0B,Kwania District,Aduku Town Council,Aduku HC IV,JCRC_Kigezi Lango Region,81997,USAID,Oct-Dec 2024,,,159,70,89,6,14,15,16,11,17,11,11,8,9,10,13,6,3,3,6,70,0,0,66,4,0,0,0,0,160,160,0,0,0,0,0,80,1,0,0,0,6,0,0
Lango,Oyam District,Loro Subcounty,aes9vvQi4Df,Agulurude HC III,Cop23 - JCRC_Kigezi_Lango,gHXMAd7Brzr,aes9vvQi4Df,Oyam District,Loro Subcounty,Agulurude HC III,JCRC_Kigezi Lango Region,81997,USAID,Oct-Dec 2024,,,151,86,65,12,3,30,10,21,15,15,13,4,13,2,8,2,2,0,1,92,0,0,92,0,0,0,0,19,133,150,0,0,0,0,0,45,0,0,6,1,0,0,3
Lango,Kole District,Akalo Subcounty,h9Jydxolx2q,Akalo HC III,Cop23 - JCRC_Kigezi_Lango,MSF9LhynxWU,h9Jydxolx2q,Kole District,Akalo Subcounty,Akalo HC III,,,,Oct-Dec 2024,Has outputs but not on the DAPTS list,,22,13,9,1,0,1,3,2,2,3,1,1,0,1,2,2,0,2,1,13,0,0,13,0,0,0,0,0,22,22,0,0,0,0,0,2,0,0,1,0,6,0,0
Lango,Apac District,Akokoro Subcounty,rjOHz4O83zh,Akokoro HC III,Cop23 - JCRC_Kigezi_Lango,mOUafJWBWfR,rjOHz4O83zh,Apac District,Akokoro Town Council,Akokoro HC III,JCRC_Kigezi Lango Region,81997,USAID,Oct-Dec 2024,,,66,19,47,2,9,6,12,7,5,3,12,1,6,0,3,0,0,0,0,30,0,0,18,12,0,0,0,0,66,66,0,0,0,0,0,5,0,18,0,1,6,0,0
Lango,Alebtong District,Alebtong Town Council,RdmsO9Kftg9,Alebtong HC IV,Cop23 - JCRC_Kigezi_Lango,OhR3CIdEy6T,RdmsO9Kftg9,Alebtong District,Alebtong Town Council,Alebtong HC IV,JCRC_Kigezi Lango Region,81997,USAID,Oct-Dec 2024,,,51,51,0,5,0,22,0,15,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,20
Lango,Lira District,Amach Subcounty,ah2PY0hhVkV,Amach HC IV,Cop23 - JCRC_Kigezi_Lango,cfy9cOni5AM,ah2PY0hhVkV,Lira District,Amach Town Council,Amach HC IV,JCRC_Kigezi Lango Region,81997,USAID,Oct-Dec 2024,,,109,103,6,0,0,86,0,10,2,7,3,0,0,0,0,0,0,0,1,25,0,0,24,1,0,0,0,5,104,109,0,0,0,0,75,0,0,0,0,0,3,4,0
